This data has been provided by the Utah Climate Center. Please cite the Climate Center when using this data.
Station Network,AWOS
Station ID,KNYC
Station Name,NYC/CENTRAL PARK
Latitude,40.7833
Longitude,-73.9667
Elevation,0 ft
State,NY
Country,
Units,English
*Note: 'S' Indicates a row that has been filled in by the system as a missing hour.
*Note: All data is displayed the same as we receive it.


Day,Precipitation,Precipitation Type,Temperature,Altimeter
2014-06-11 05:51 am EST,0.01,none,62.6,30.1
2014-06-11 06:51 am EST,0.01,light rain,62.6,30.12
2014-06-11 07:51 am EST,0.00,none,62.6,30.13
2014-06-11 08:51 am EST,0.00,light rain,60.8,30.14
2014-06-11 09:51 am EST,0.00,none,62.6,30.15
2014-06-11 10:11 am EST,0.00,none,64.4,30.15
2014-06-11 10:51 am EST,0.00,none,64.4,30.15
2014-06-11 11:04 am EST,0.00,none,64.4,30.15
2014-06-11 11:51 am EST,0.00,none,66.2,30.14
2014-06-11 12:51 pm EST,0.00,none,68.0,30.13
2014-06-11 01:51 pm EST,0.00,none,69.8,30.12
2014-06-11 02:51 pm EST,0.00,none,68.0,30.11
2014-06-11 03:30 pm EST,0.00,none,68.0,30.11
2014-06-11 03:37 pm EST,0.00,none,69.8,30.11
2014-06-11 03:51 pm EST,0.00,none,69.8,30.11
2014-06-11 04:42 pm EST,0.00,none,66.2,30.09
2014-06-11 04:51 pm EST,0.00,none,68.0,30.08
2014-06-11 05:49 pm EST,0.00,none,66.2,30.09
2014-06-11 05:51 pm EST,0.00,none,66.2,30.09
2014-06-11 06:00 pm EST,0.00,none,66.2,30.09
2014-06-11 06:51 pm EST,0.00,none,66.2,30.1
2014-06-11 07:51 pm EST,0.00,none,64.4,30.1
2014-06-11 08:51 pm EST,0.00,none,64.4,30.12
2014-06-11 09:51 pm EST,0.00,none,64.4,30.13
2014-06-11 10:51 pm EST,0.00,none,62.6,30.12
2014-06-11 11:25 pm EST,0.00,none,62.6,30.12
2014-06-11 11:51 pm EST,0.00,none,62.6,30.12
2014-06-12 12:51 am EST,0.00,none,62.6,30.11
2014-06-12 01:37 am EST,0.00,mist,62.6,30.11
2014-06-12 01:51 am EST,0.00,mist,60.8,30.1
2014-06-12 02:51 am EST,0.00,none,60.8,30.08
2014-06-12 03:51 am EST,0.00,none,60.8,30.07
2014-06-12 04:03 am EST,0.00,none,60.8,30.07
2014-06-12 04:51 am EST,0.00,none,60.8,30.07
2014-06-12 05:51 am EST,0.00,mist,60.8,30.07
2014-06-12 06:10 am EST,0.00,mist,60.8,30.08
2014-06-12 06:51 am EST,0.00,mist,60.8,30.09
2014-06-12 07:35 am EST,0.00,mist,62.6,30.09
2014-06-12 07:48 am EST,0.00,mist,62.6,30.08
2014-06-12 07:51 am EST,0.00,mist,62.6,30.08
2014-06-12 08:51 am EST,0.00,mist,62.6,30.09
2014-06-12 09:51 am EST,0.00,mist,62.6,30.1
2014-06-12 10:02 am EST,0.00,mist,64.4,30.1
2014-06-12 10:51 am EST,0.00,mist,64.4,30.09
2014-06-12 11:51 am EST,0.00,haze,64.4,30.07
2014-06-12 12:47 pm EST,0.00,haze,66.2,30.06
2014-06-12 12:51 pm EST,0.00,haze,66.2,30.06
2014-06-12 01:30 pm EST,0.00,none,69.8,30.05
2014-06-12 01:51 pm EST,0.00,none,69.8,30.04
2014-06-12 02:33 pm EST,0.00,none,69.8,30.04
2014-06-12 02:51 pm EST,0.00,none,69.8,30.03
2014-06-12 03:51 pm EST,0.00,none,69.8,30.01
2014-06-12 04:16 pm EST,0.00,none,69.8,30
2014-06-12 04:24 pm EST,0.00,none,69.8,30
2014-06-12 04:37 pm EST,0.00,none,71.6,29.99
2014-06-12 04:51 pm EST,0.00,none,71.6,29.99
2014-06-12 05:30 pm EST,0.00,none,71.6,29.99
2014-06-12 05:51 pm EST,0.00,none,71.6,29.99
2014-06-12 06:51 pm EST,0.00,none,71.6,29.99
2014-06-12 07:51 pm EST,0.00,none,69.8,29.99
2014-06-12 08:47 pm EST,0.00,none,71.6,29.98
2014-06-12 08:51 pm EST,0.00,none,71.6,29.98
2014-06-12 09:51 pm EST,0.02,mist,69.8,29.97
2014-06-12 10:20 pm EST,0.00,light rain,69.8,29.97
2014-06-12 10:30 pm EST,0.00,mist,69.8,29.96
2014-06-12 10:51 pm EST,0.00,mist,69.8,29.96
2014-06-12 10:56 pm EST,0.00,mist,68.0,29.95
2014-06-12 11:06 pm EST,0.01,light rain,68.0,29.95
2014-06-12 11:21 pm EST,0.02,light rain,68.0,29.95
2014-06-12 11:39 pm EST,0.04,light rain,68.0,29.95
2014-06-12 11:51 pm EST,0.05,light rain,68.0,29.95
2014-06-13 12:38 am EST,0.01,light rain,66.2,29.93
2014-06-13 12:51 am EST,0.02,light rain,66.2,29.93
2014-06-13 01:10 am EST,0.01,mist,66.2,29.92
2014-06-13 01:51 am EST,0.03,light rain,66.2,29.91
2014-06-13 01:58 am EST,0.01,light rain,66.2,29.91
2014-06-13 02:51 am EST,0.02,light rain,66.2,29.89
2014-06-13 03:51 am EST,0.01,light rain,66.2,29.88
2014-06-13 04:08 am EST,0.02,light rain,66.2,29.87
2014-06-13 04:51 am EST,0.05,light rain,64.4,29.87
2014-06-13 05:16 am EST,0.01,light rain,64.4,29.87
2014-06-13 05:51 am EST,0.01,mist,64.4,29.87
2014-06-13 06:51 am EST,0.00,mist,64.4,29.87
2014-06-13 07:51 am EST,0.01,light rain,64.4,29.85
2014-06-13 08:02 am EST,0.02,rain,64.4,29.85
2014-06-13 08:29 am EST,0.35,heavy rain,64.4,29.85
2014-06-13 08:46 am EST,0.42,rain,64.4,29.86
2014-06-13 08:51 am EST,0.43,light rain,64.4,29.87
2014-06-13 08:54 am EST,0.00,light rain,64.4,29.87
2014-06-13 09:11 am EST,0.02,light rain,64.4,29.86
2014-06-13 09:17 am EST,0.02,rain,64.4,29.87
2014-06-13 09:25 am EST,0.06,rain,64.4,29.86
2014-06-13 09:30 am EST,0.07,light rain,64.4,29.86
2014-06-13 09:33 am EST,0.07,light rain,66.2,29.86
2014-06-13 09:39 am EST,0.07,light rain,66.2,29.86
2014-06-13 09:49 am EST,0.07,mist,66.2,29.86
2014-06-13 09:51 am EST,0.07,none,66.2,29.86
2014-06-13 10:09 am EST,0.01,light rain,66.2,29.86
2014-06-13 10:20 am EST,0.02,mist,68.0,29.86
2014-06-13 10:51 am EST,0.02,mist,68.0,29.86
2014-06-13 11:40 am EST,0.00,haze,73.4,29.84
2014-06-13 11:51 am EST,0.00,none,73.4,29.84
2014-06-13 12:01 pm EST,0.00,none,73.4,29.84
2014-06-13 12:09 pm EST,0.00,none,73.4,29.84
2014-06-13 12:51 pm EST,0.00,none,73.4,29.82
2014-06-13 01:07 pm EST,0.00,none,77.0,29.81
2014-06-13 01:51 pm EST,0.00,none,78.8,29.79
2014-06-13 02:51 pm EST,0.00,none,78.8,29.78
2014-06-13 03:51 pm EST,0.00,none,78.8,29.76
2014-06-13 04:51 pm EST,0.00,none,73.4,29.78
2014-06-13 05:02 pm EST,0.00,none,73.4,29.79
2014-06-13 05:08 pm EST,0.01,heavy rain,71.6,29.8
2014-06-13 05:13 pm EST,0.08,heavy rain,69.8,29.8
2014-06-13 05:20 pm EST,0.27,heavy rain,69.8,29.78
2014-06-13 05:29 pm EST,0.40,rain,68.0,29.79
2014-06-13 05:36 pm EST,0.41,rain,69.8,29.79
2014-06-13 05:51 pm EST,0.46,light rain,69.8,29.79
2014-06-13 06:35 pm EST,0.10,light rain,69.8,29.81
2014-06-13 06:51 pm EST,0.10,light rain,69.8,29.82
2014-06-13 07:20 pm EST,0.04,mist,69.8,29.81
2014-06-13 07:32 pm EST,0.05,light rain,69.8,29.81
2014-06-13 07:51 pm EST,0.05,mist,68.0,29.82
2014-06-13 08:05 pm EST,0.00,none,68.0,29.81
2014-06-13 08:51 pm EST,0.00,mist,68.0,29.81
2014-06-13 09:51 pm EST,0.00,mist,68.0,29.82
2014-06-13 10:51 pm EST,0.00,mist,68.0,29.83
2014-06-13 11:04 pm EST,0.00,mist,68.0,29.84
2014-06-13 11:15 pm EST,0.00,mist,68.0,29.83
2014-06-13 11:25 pm EST,0.00,mist,68.0,29.84
2014-06-13 11:51 pm EST,0.00,mist,68.0,29.83
2014-06-13 11:58 pm EST,0.00,mist,69.8,29.83
2014-06-14 12:12 am EST,0.00,mist,69.8,29.82
2014-06-14 12:34 am EST,0.00,mist,68.0,29.82
2014-06-14 12:39 am EST,0.00,mist,69.8,29.82
2014-06-14 12:47 am EST,0.00,mist,69.8,29.82
2014-06-14 12:51 am EST,0.00,mist,69.8,29.82
2014-06-14 12:56 am EST,0.00,mist,69.8,29.81
2014-06-14 01:18 am EST,0.00,mist,69.8,29.82
2014-06-14 01:32 am EST,0.00,mist,69.8,29.81
2014-06-14 01:40 am EST,0.00,mist,68.0,29.81
2014-06-14 01:51 am EST,0.00,mist,69.8,29.8
2014-06-14 01:59 am EST,0.00,mist,69.8,29.81
2014-06-14 02:10 am EST,0.00,mist,69.8,29.81
2014-06-14 02:18 am EST,0.00,mist,69.8,29.82
2014-06-14 02:27 am EST,0.00,mist,68.0,29.82
2014-06-14 02:51 am EST,0.00,mist,68.0,29.83
2014-06-14 03:04 am EST,0.00,mist,68.0,29.83
2014-06-14 03:51 am EST,0.00,mist,66.2,29.84
2014-06-14 04:51 am EST,0.00,none,66.2,29.85
2014-06-14 05:51 am EST,0.00,none,66.2,29.87
2014-06-14 06:02 am EST,0.00,none,66.2,29.87
2014-06-14 06:51 am EST,0.00,none,68.0,29.89
2014-06-14 07:35 am EST,0.00,none,69.8,29.9
2014-06-14 07:51 am EST,0.00,none,69.8,29.89
2014-06-14 08:51 am EST,0.00,none,71.6,29.91
2014-06-14 09:51 am EST,0.00,none,71.6,29.91
2014-06-14 10:51 am EST,0.00,none,71.6,29.91
2014-06-14 11:51 am EST,0.00,none,71.6,29.92
2014-06-14 12:51 pm EST,0.00,none,71.6,29.92
2014-06-14 01:51 pm EST,0.00,none,71.6,29.94
2014-06-14 02:51 pm EST,0.00,none,71.6,29.94
2014-06-14 03:51 pm EST,0.00,none,69.8,29.96
2014-06-14 04:51 pm EST,0.00,none,66.2,29.97
2014-06-14 05:51 pm EST,0.00,none,66.2,30
2014-06-14 06:51 pm EST,0.00,none,64.4,30.01
2014-06-14 07:51 pm EST,0.00,none,62.6,30.02
2014-06-14 08:51 pm EST,0.00,none,62.6,30.05
2014-06-14 09:51 pm EST,0.00,none,62.6,30.06
2014-06-14 10:51 pm EST,0.00,none,60.8,30.06
2014-06-14 11:51 pm EST,0.00,none,60.8,30.06
2014-06-15 12:51 am EST,0.00,none,60.8,30.06
2014-06-15 01:51 am EST,0.00,none,60.8,30.07
2014-06-15 02:51 am EST,0.00,none,60.8,30.07
2014-06-15 03:51 am EST,0.00,none,60.8,30.07
2014-06-15 04:51 am EST,0.00,none,60.8,30.08
2014-06-15 05:51 am EST,0.00,none,60.8,30.1
2014-06-15 06:51 am EST,0.00,none,62.6,30.11
2014-06-15 07:51 am EST,0.00,none,64.4,30.13
2014-06-15 08:51 am EST,0.00,none,66.2,30.13
2014-06-15 09:51 am EST,0.00,none,69.8,30.12
2014-06-15 10:51 am EST,0.00,none,71.6,30.12
2014-06-15 11:51 am EST,0.00,none,75.2,30.1
2014-06-15 12:51 pm EST,0.00,none,77.0,30.09
2014-06-15 01:51 pm EST,0.00,none,77.0,30.08
2014-06-15 02:51 pm EST,0.00,none,78.8,30.08
2014-06-15 03:51 pm EST,0.00,none,78.8,30.07
2014-06-15 04:51 pm EST,0.00,none,78.8,30.08
2014-06-15 05:51 pm EST,0.00,none,78.8,30.07
2014-06-15 06:51 pm EST,0.00,none,77.0,30.08
2014-06-15 07:51 pm EST,0.00,none,75.2,30.09
2014-06-15 08:51 pm EST,0.00,none,73.4,30.1
2014-06-15 09:51 pm EST,0.00,none,71.6,30.11
2014-06-15 10:51 pm EST,0.00,none,69.8,30.12
2014-06-15 11:51 pm EST,0.00,none,69.8,30.12
2014-06-16 12:51 am EST,0.00,none,68.0,30.13
2014-06-16 01:51 am EST,0.00,none,66.2,30.13
2014-06-16 02:51 am EST,0.00,none,66.2,30.14
2014-06-16 03:51 am EST,0.00,none,64.4,30.15
2014-06-16 04:51 am EST,0.00,none,64.4,30.17
2014-06-16 05:51 am EST,0.00,none,66.2,30.18
2014-06-16 06:51 am EST,0.00,none,66.2,30.18
2014-06-16 07:51 am EST,0.00,none,71.6,30.19
2014-06-16 08:51 am EST,0.00,none,73.4,30.19
2014-06-16 09:51 am EST,0.00,none,73.4,30.18
2014-06-16 10:51 am EST,0.00,none,78.8,30.17
2014-06-16 11:51 am EST,0.00,none,80.6,30.16
2014-06-16 12:51 pm EST,0.00,none,80.6,30.14
2014-06-16 01:51 pm EST,0.00,none,80.6,30.13
2014-06-16 02:51 pm EST,0.00,none,78.8,30.12
2014-06-16 03:51 pm EST,0.00,none,75.2,30.11
2014-06-16 04:51 pm EST,0.00,none,75.2,30.09
2014-06-16 05:51 pm EST,0.00,none,73.4,30.08
2014-06-16 06:51 pm EST,0.00,none,71.6,30.09
2014-06-16 07:51 pm EST,0.00,none,71.6,30.1
2014-06-16 08:51 pm EST,0.00,none,71.6,30.11
2014-06-16 09:51 pm EST,0.00,none,71.6,30.1
2014-06-16 10:51 pm EST,0.00,none,71.6,30.1
2014-06-16 11:51 pm EST,0.00,none,73.4,30.09
2014-06-17 12:51 am EST,0.00,none,71.6,30.07
2014-06-17 01:51 am EST,0.00,none,71.6,30.06
2014-06-17 02:51 am EST,0.00,none,71.6,30.05
2014-06-17 03:51 am EST,0.00,none,71.6,30.05
2014-06-17 04:51 am EST,0.00,none,71.6,30.05
2014-06-17 05:51 am EST,0.00,none,71.6,30.07
2014-06-17 06:51 am EST,0.00,none,73.4,30.09
2014-06-17 07:51 am EST,0.00,none,75.2,30.08
2014-06-17 08:51 am EST,0.00,none,78.8,30.09
2014-06-17 09:51 am EST,0.00,none,80.6,30.09
2014-06-17 10:51 am EST,0.00,none,84.2,30.07
2014-06-17 11:51 am EST,0.00,none,87.8,30.05
2014-06-17 12:51 pm EST,0.00,none,87.8,30.03
2014-06-17 01:51 pm EST,0.00,none,86.0,30.02
2014-06-17 02:51 pm EST,0.00,none,87.8,30
2014-06-17 03:51 pm EST,0.00,none,84.2,29.99
2014-06-17 04:51 pm EST,0.00,none,82.4,29.98
2014-06-17 05:51 pm EST,0.00,none,82.4,29.97
2014-06-17 06:51 pm EST,0.00,none,82.4,29.94
2014-06-17 07:51 pm EST,0.00,none,82.4,29.93
2014-06-17 08:51 pm EST,0.00,none,84.2,29.94
2014-06-17 09:51 pm EST,0.00,none,82.4,29.93
2014-06-17 10:51 pm EST,0.00,none,82.4,29.91
2014-06-17 11:51 pm EST,0.00,none,80.6,29.9
2014-06-18 12:51 am EST,0.00,none,80.6,29.89
2014-06-18 01:51 am EST,0.00,none,80.6,29.87
2014-06-18 02:51 am EST,0.00,none,80.6,29.85
2014-06-18 03:51 am EST,0.00,none,80.6,29.84
2014-06-18 04:51 am EST,0.00,none,80.6,29.84
2014-06-18 05:51 am EST,0.00,none,80.6,29.86
2014-06-18 06:51 am EST,0.00,none,80.6,29.87
2014-06-18 07:51 am EST,0.00,none,80.6,29.88
2014-06-18 08:51 am EST,0.00,none,82.4,29.9
2014-06-18 09:51 am EST,0.00,none,84.2,29.91
2014-06-18 10:51 am EST,0.00,none,84.2,29.91
2014-06-18 11:51 am EST,0.00,none,87.8,29.94
2014-06-18 12:51 pm EST,0.00,none,86.0,29.95
2014-06-18 01:51 pm EST,0.00,none,87.8,29.94
2014-06-18 02:51 pm EST,0.00,none,87.8,29.93
2014-06-18 03:51 pm EST,0.00,none,86.0,29.94
2014-06-18 04:51 pm EST,0.00,none,87.8,29.94
2014-06-18 05:51 pm EST,0.00,none,87.8,29.94
2014-06-18 06:51 pm EST,0.00,none,86.0,29.97
2014-06-18 07:51 pm EST,0.00,none,84.2,29.97
2014-06-18 08:51 pm EST,0.00,none,82.4,29.98
2014-06-18 09:51 pm EST,0.00,none,80.6,30
2014-06-18 10:51 pm EST,0.00,none,80.6,29.99
2014-06-18 11:51 pm EST,0.00,none,75.2,29.98
2014-06-19 12:51 am EST,0.00,none,77.0,29.99
2014-06-19 01:51 am EST,0.00,none,75.2,29.97
2014-06-19 02:51 am EST,0.00,none,75.2,29.98
2014-06-19 03:51 am EST,0.00,none,75.2,29.97
2014-06-19 04:51 am EST,0.00,none,73.4,29.99
2014-06-19 05:51 am EST,0.00,none,73.4,30
2014-06-19 06:51 am EST,0.00,none,69.8,30.03
2014-06-19 07:51 am EST,0.00,none,69.8,30.03
2014-06-19 08:51 am EST,0.00,none,69.8,30.03
2014-06-19 09:51 am EST,0.00,none,71.6,30.03
2014-06-19 10:51 am EST,0.00,none,73.4,30.05
2014-06-19 11:43 am EST,0.00,light rain,71.6,30.04
2014-06-19 11:51 am EST,0.00,light rain,73.4,30.04
2014-06-19 12:51 pm EST,0.00,none,73.4,30.02
2014-06-19 01:51 pm EST,0.01,none,71.6,30.02
2014-06-19 02:51 pm EST,0.00,none,73.4,30.02
2014-06-19 03:51 pm EST,0.00,none,75.2,30
2014-06-19 04:51 pm EST,0.00,none,75.2,29.99
2014-06-19 05:51 pm EST,0.00,none,75.2,29.98
2014-06-19 06:51 pm EST,0.00,none,75.2,29.99
2014-06-19 07:51 pm EST,0.01,light rain,73.4,30
2014-06-19 08:00 pm EST,0.02,rain,71.6,30.01
2014-06-19 08:15 pm EST,0.12,light rain,71.6,30.01
2014-06-19 08:51 pm EST,0.13,mist,69.8,30.01
2014-06-19 09:51 pm EST,0.00,none,69.8,30.01
2014-06-19 10:51 pm EST,0.00,none,68.0,30.01
2014-06-19 11:51 pm EST,0.00,none,69.8,30
2014-06-20 12:51 am EST,0.00,none,69.8,30.03
2014-06-20 01:51 am EST,0.00,none,66.2,30.04
2014-06-20 02:51 am EST,0.00,none,64.4,30.03
2014-06-20 03:51 am EST,0.00,none,66.2,30.02
2014-06-20 04:51 am EST,0.00,none,66.2,30.03
2014-06-20 05:51 am EST,0.00,none,64.4,30.03
2014-06-20 06:51 am EST,0.00,none,66.2,30.04
2014-06-20 07:51 am EST,0.00,none,68.0,30.04
2014-06-20 08:51 am EST,0.00,none,69.8,30.03
2014-06-20 09:51 am EST,0.00,none,73.4,30.01
2014-06-20 10:51 am EST,0.00,none,75.2,30.01
2014-06-20 11:51 am EST,0.00,none,77.0,29.99
2014-06-20 12:51 pm EST,0.00,none,78.8,29.97
2014-06-20 01:51 pm EST,0.00,none,78.8,29.96
2014-06-20 02:51 pm EST,0.00,none,78.8,29.95
2014-06-20 03:51 pm EST,0.00,none,78.8,29.93
2014-06-20 04:51 pm EST,0.00,none,78.8,29.93
2014-06-20 05:51 pm EST,0.00,none,77.0,29.93
2014-06-20 06:51 pm EST,0.00,none,75.2,29.94
2014-06-20 07:51 pm EST,0.00,none,75.2,29.96
2014-06-20 08:51 pm EST,0.00,none,73.4,29.97
2014-06-20 09:51 pm EST,0.00,none,73.4,29.98
2014-06-20 10:51 pm EST,0.00,none,71.6,29.96
2014-06-20 11:51 pm EST,0.00,none,69.8,29.97
2014-06-21 12:51 am EST,0.00,none,69.8,29.98
2014-06-21 01:51 am EST,0.00,none,66.2,29.99
2014-06-21 02:51 am EST,0.00,none,64.4,29.98
2014-06-21 03:51 am EST,0.00,none,64.4,29.99
2014-06-21 04:51 am EST,0.00,none,62.6,30
2014-06-21 05:51 am EST,0.00,none,62.6,30
2014-06-21 06:51 am EST,0.00,none,64.4,30.01
2014-06-21 07:51 am EST,0.00,none,66.2,30.01
2014-06-21 08:51 am EST,0.00,none,69.8,30
2014-06-21 09:51 am EST,0.00,none,71.6,29.99
2014-06-21 10:51 am EST,0.00,none,73.4,29.97
2014-06-21 11:51 am EST,0.00,none,75.2,29.96
2014-06-21 12:51 pm EST,0.00,none,78.8,29.94
2014-06-21 01:51 pm EST,0.00,none,75.2,29.93
2014-06-21 02:51 pm EST,0.00,none,73.4,29.93
2014-06-21 03:51 pm EST,0.00,none,73.4,29.92
2014-06-21 04:51 pm EST,0.00,none,73.4,29.92
2014-06-21 05:51 pm EST,0.00,none,71.6,29.92
2014-06-21 06:51 pm EST,0.00,none,69.8,29.92
2014-06-21 07:51 pm EST,0.00,none,68.0,29.93
2014-06-21 08:51 pm EST,0.00,none,68.0,29.95
2014-06-21 09:51 pm EST,0.00,none,66.2,29.95
2014-06-21 10:51 pm EST,0.00,none,66.2,29.95
2014-06-21 11:51 pm EST,0.00,none,66.2,29.96
2014-06-22 12:51 am EST,0.00,none,66.2,29.97
2014-06-22 01:51 am EST,0.00,none,66.2,29.96
2014-06-22 02:51 am EST,0.00,none,64.4,29.95
2014-06-22 03:51 am EST,0.00,none,64.4,29.95
2014-06-22 04:51 am EST,0.00,none,64.4,29.96
2014-06-22 05:51 am EST,0.00,none,66.2,29.98
2014-06-22 06:51 am EST,0.00,none,66.2,29.99
2014-06-22 07:51 am EST,0.00,none,69.8,30
2014-06-22 08:51 am EST,0.00,none,71.6,30
2014-06-22 09:51 am EST,0.00,none,71.6,30.01
2014-06-22 10:51 am EST,0.00,none,75.2,30
2014-06-22 11:51 am EST,0.00,none,75.2,30
2014-06-22 12:51 pm EST,0.00,none,73.4,29.99
2014-06-22 01:51 pm EST,0.00,none,78.8,29.99
2014-06-22 02:51 pm EST,0.00,none,75.2,30
2014-06-22 03:51 pm EST,0.00,none,73.4,30
2014-06-22 04:51 pm EST,0.00,none,73.4,30
2014-06-22 05:51 pm EST,0.00,none,73.4,30.01
2014-06-22 06:51 pm EST,0.00,none,71.6,30.02
2014-06-22 07:51 pm EST,0.00,none,69.8,30.02
2014-06-22 08:51 pm EST,0.00,none,68.0,30.04
2014-06-22 09:51 pm EST,0.00,none,69.8,30.05
2014-06-22 10:51 pm EST,0.00,none,69.8,30.06
2014-06-22 11:51 pm EST,0.00,none,68.0,30.07
2014-06-23 12:51 am EST,0.00,none,68.0,30.08
2014-06-23 01:51 am EST,0.00,none,66.2,30.08
2014-06-23 02:51 am EST,0.00,none,66.2,30.09
2014-06-23 03:51 am EST,0.00,none,66.2,30.09
2014-06-23 04:51 am EST,0.00,none,64.4,30.11
2014-06-23 05:51 am EST,0.00,none,68.0,30.11
2014-06-23 06:51 am EST,0.00,none,69.8,30.14
2014-06-23 07:51 am EST,0.00,none,71.6,30.15
2014-06-23 08:51 am EST,0.00,none,75.2,30.15
2014-06-23 09:51 am EST,0.00,none,77.0,30.15
2014-06-23 10:51 am EST,0.00,none,77.0,30.15
2014-06-23 11:51 am EST,0.00,none,78.8,30.14
2014-06-23 12:51 pm EST,0.00,none,77.0,30.14
2014-06-23 01:51 pm EST,0.00,none,78.8,30.14
2014-06-23 02:51 pm EST,0.00,none,77.0,30.14
2014-06-23 03:51 pm EST,0.00,none,75.2,30.14
2014-06-23 04:51 pm EST,0.00,none,75.2,30.14
2014-06-23 05:51 pm EST,0.00,none,73.4,30.14
2014-06-23 06:51 pm EST,0.00,none,73.4,30.14
2014-06-23 07:51 pm EST,0.00,none,71.6,30.14
2014-06-23 08:51 pm EST,0.00,none,71.6,30.15
2014-06-23 09:51 pm EST,0.00,none,71.6,30.18
2014-06-23 10:51 pm EST,0.00,none,69.8,30.18
2014-06-23 11:51 pm EST,0.00,none,69.8,30.17
2014-06-24 12:51 am EST,0.00,none,69.8,30.18
2014-06-24 01:51 am EST,0.00,none,69.8,30.18
2014-06-24 02:51 am EST,0.00,none,69.8,30.18
2014-06-24 03:51 am EST,0.00,none,69.8,30.18
2014-06-24 04:51 am EST,0.00,none,69.8,30.18
2014-06-24 05:51 am EST,0.00,none,69.8,30.18
2014-06-24 06:51 am EST,0.00,none,69.8,30.18
2014-06-24 07:51 am EST,0.00,none,71.6,30.19
2014-06-24 08:51 am EST,0.00,none,73.4,30.18
2014-06-24 09:51 am EST,0.00,none,75.2,30.17
2014-06-24 10:51 am EST,0.00,none,80.6,30.16
2014-06-24 11:51 am EST,0.00,none,78.8,30.14
2014-06-24 12:51 pm EST,0.00,none,77.0,30.14
2014-06-24 01:51 pm EST,0.00,none,78.8,30.12
2014-06-24 02:51 pm EST,0.00,none,78.8,30.1
2014-06-24 03:51 pm EST,0.00,none,77.0,30.08
2014-06-24 04:51 pm EST,0.00,none,75.2,30.06
2014-06-24 05:51 pm EST,0.00,none,75.2,30.05
2014-06-24 06:51 pm EST,0.00,none,73.4,30.05
2014-06-24 07:51 pm EST,0.00,none,73.4,30.06
2014-06-24 08:51 pm EST,0.00,none,71.6,30.07
2014-06-24 09:51 pm EST,0.00,none,71.6,30.06
2014-06-24 10:51 pm EST,0.00,none,71.6,30.06
2014-06-24 11:51 pm EST,0.00,none,71.6,30.05
2014-06-25 12:51 am EST,0.00,none,71.6,30.04
2014-06-25 01:42 am EST,0.00,none,71.6,30.04
2014-06-25 01:51 am EST,0.00,none,71.6,30.04
2014-06-25 02:51 am EST,0.00,none,71.6,30.03
2014-06-25 03:51 am EST,0.00,none,71.6,30.02
2014-06-25 04:51 am EST,0.00,none,71.6,30.03
2014-06-25 05:51 am EST,0.00,none,71.6,30.03
2014-06-25 06:51 am EST,0.00,none,71.6,30.02
2014-06-25 07:51 am EST,0.00,none,73.4,30.02
2014-06-25 08:05 am EST,0.00,none,73.4,30.02
2014-06-25 08:51 am EST,0.00,none,75.2,30.01
2014-06-25 09:51 am EST,0.00,none,77.0,30.01
2014-06-25 10:51 am EST,0.00,none,78.8,29.99
2014-06-25 11:35 am EST,0.00,none,82.4,29.97
2014-06-25 11:51 am EST,0.00,none,80.6,29.97
2014-06-25 12:06 pm EST,0.00,none,82.4,29.97
2014-06-25 12:43 pm EST,0.00,none,82.4,29.95
2014-06-25 12:51 pm EST,0.00,none,82.4,29.95
2014-06-25 01:51 pm EST,0.00,none,84.2,29.93
2014-06-25 02:51 pm EST,0.00,none,82.4,29.92
2014-06-25 03:51 pm EST,0.00,none,80.6,29.89
2014-06-25 04:51 pm EST,0.00,none,80.6,29.88
2014-06-25 05:51 pm EST,0.00,none,78.8,29.87
2014-06-25 06:51 pm EST,0.00,light rain,75.2,29.88
2014-06-25 07:51 pm EST,0.00,none,75.2,29.87
2014-06-25 08:51 pm EST,0.00,none,75.2,29.88
2014-06-25 09:51 pm EST,0.00,none,75.2,29.87
2014-06-25 10:51 pm EST,0.00,none,75.2,29.88
2014-06-25 10:58 pm EST,0.00,none,75.2,29.89
2014-06-25 11:04 pm EST,0.04,heavy rain,73.4,29.89
2014-06-25 11:16 pm EST,0.06,light rain,71.6,29.87
2014-06-25 11:51 pm EST,0.07,light rain,71.6,29.86
2014-06-26 12:51 am EST,0.03,none,71.6,29.87
2014-06-26 01:51 am EST,0.05,light rain,71.6,29.85
2014-06-26 02:51 am EST,0.00,none,71.6,29.84
2014-06-26 03:51 am EST,0.00,none,71.6,29.85
2014-06-26 04:06 am EST,0.00,none,71.6,29.85
2014-06-26 04:21 am EST,0.00,none,71.6,29.85
2014-06-26 04:36 am EST,0.00,none,71.6,29.86
2014-06-26 04:51 am EST,0.00,none,71.6,29.86
2014-06-26 05:11 am EST,0.00,none,71.6,29.86
2014-06-26 05:51 am EST,0.00,none,71.6,29.86
2014-06-26 06:11 am EST,0.00,none,71.6,29.87
2014-06-26 06:38 am EST,0.00,none,71.6,29.87
2014-06-26 06:51 am EST,0.00,none,73.4,29.88
2014-06-26 07:05 am EST,0.00,none,73.4,29.88
2014-06-26 07:19 am EST,0.00,none,73.4,29.88
2014-06-26 07:36 am EST,0.00,none,75.2,29.88
2014-06-26 07:51 am EST,0.00,none,75.2,29.89
2014-06-26 08:51 am EST,0.00,none,77.0,29.89
2014-06-26 09:06 am EST,0.00,none,77.0,29.89
